Date_Time,Date,Tweets
2019-03-16 14:06:10,2019-03-16,"Stocks To Watch: Eyes on Boeing, Nvidia, Disney, Nike &amp; WageWorks $BA $NVDA $DIS $NKE $FDX $WAGE $QQQ… https://t.co/XjI1qI6HpU"
2019-03-16 14:17:19,2019-03-16,"Reports are emerging $BA knew about issues with Boeing 737 MAX when Lion __ crashed. 

If true, they have 5000 on or… https://t.co/tAiI97bon0"
2019-03-16 14:17:19,2019-03-16,"Reports are emerging $BA knew about issues with Boeing 737 MAX when Lion __ crashed. 

If true, they have 5000 on or… https://t.co/tAiI97bon0"
2019-03-16 14:24:12,2019-03-16,"@Jaeboogz @robertoagodinez It’s funny, when $BA shot up $10 instantaneously while I was shorting yesterday, my firs… https://t.co/OqjxiQOu6o"
2019-03-16 14:24:12,2019-03-16,"@Jaeboogz @robertoagodinez It’s funny, when $BA shot up $10 instantaneously while I was shorting yesterday, my firs… https://t.co/OqjxiQOu6o"
2019-03-16 14:26:26,2019-03-16,$BA - follow the Breadcrumbs _______  https://t.co/4nZAo0oPP0
2019-03-16 14:26:26,2019-03-16,$BA - follow the Breadcrumbs _______  https://t.co/4nZAo0oPP0
2019-03-16 14:32:00,2019-03-16,$BA BEA Begins Work on Boeing 737 Voice Recorder With Ethiopian Team via https://t.co/dU2ohMsCEH
2019-03-16 14:32:00,2019-03-16,$BA BEA Begins Work on Boeing 737 Voice Recorder With Ethiopian Team via https://t.co/dU2ohMsCEH
2019-03-16 14:32:38,2019-03-16,$BA Everyone from family members to #investors are on pins and needles as they patiently await the data from the… https://t.co/MTskiYroZU
2019-03-16 14:32:38,2019-03-16,$BA Everyone from family members to #investors are on pins and needles as they patiently await the data from the… https://t.co/MTskiYroZU
2019-03-16 14:35:21,2019-03-16,"@AfrakanEmporium $BA sounds like way more than software problem:
“He said the plane turned sharply, trailing white… https://t.co/y3t8ucOycr"
2019-03-16 14:35:21,2019-03-16,"@AfrakanEmporium $BA sounds like way more than software problem:
“He said the plane turned sharply, trailing white… https://t.co/y3t8ucOycr"
2019-03-16 14:43:16,2019-03-16,@businessinsider Sounds like someone's garnishing a short position. After Fridays small short cover rally some peop… https://t.co/lqtLBt9Qzx
2019-03-16 14:43:16,2019-03-16,@businessinsider Sounds like someone's garnishing a short position. After Fridays small short cover rally some peop… https://t.co/lqtLBt9Qzx
2019-03-16 14:45:26,2019-03-16,"Not saying it's likely. $315 represents ~16% downside from here. However the cost of the trade is zero, so no risk… https://t.co/TERiy8HgJF"
2019-03-16 14:45:26,2019-03-16,"Not saying it's likely. $315 represents ~16% downside from here. However the cost of the trade is zero, so no risk… https://t.co/TERiy8HgJF"
2019-03-16 14:49:30,2019-03-16,"No aviation expert but from what I read thus far, $BA 737 Max design reminds me of the good old Datsun 240z morphin… https://t.co/WFISnsT4Bs"
2019-03-16 14:49:30,2019-03-16,"No aviation expert but from what I read thus far, $BA 737 Max design reminds me of the good old Datsun 240z morphin… https://t.co/WFISnsT4Bs"
2019-03-16 14:51:20,2019-03-16,Damn! $BA (Competition forced #Boeings hand to RUSH the 737 Max line's into production)the Boeing 737 crashes are b… https://t.co/ww4bqz3yt8
2019-03-16 14:51:20,2019-03-16,Damn! $BA (Competition forced #Boeings hand to RUSH the 737 Max line's into production)the Boeing 737 crashes are b… https://t.co/ww4bqz3yt8
2019-03-16 14:55:35,2019-03-16,"Capt Sully: ""It has been obvious since the Lion Air crash that a redesign of the 737 MAX 8 has been urgently needed… https://t.co/cUi5qahJLi"
2019-03-16 14:55:35,2019-03-16,"Capt Sully: ""It has been obvious since the Lion Air crash that a redesign of the 737 MAX 8 has been urgently needed… https://t.co/cUi5qahJLi"
2019-03-16 14:59:30,2019-03-16,"Horrific incidents involving #Boeing aircraft, but how will this effect the long-term outlook for $BA stock? Is thi… https://t.co/EhUKBNn7nA"
2019-03-16 14:59:30,2019-03-16,"Horrific incidents involving #Boeing aircraft, but how will this effect the long-term outlook for $BA stock? Is thi… https://t.co/EhUKBNn7nA"
2019-03-16 15:10:30,2019-03-16,Stocks To__ $BA $NVDA $FDX $DSW $NKE $TLRY $MU $LL $TIF $DIS $WAGE $HUM $NTNX $WATT $IP $SAGE $SQ $NUE $STLD $FSLR… https://t.co/Q23KHg4II6
2019-03-16 15:10:30,2019-03-16,Stocks To__ $BA $NVDA $FDX $DSW $NKE $TLRY $MU $LL $TIF $DIS $WAGE $HUM $NTNX $WATT $IP $SAGE $SQ $NUE $STLD $FSLR… https://t.co/Q23KHg4II6
2019-03-16 15:11:00,2019-03-16,"Market traders head over to the #TRICKTRADES #youtube channel and do some free studying over the weekend, even more… https://t.co/0K1ohcFnr8"
2019-03-16 15:11:00,2019-03-16,"Market traders head over to the #TRICKTRADES #youtube channel and do some free studying over the weekend, even more… https://t.co/0K1ohcFnr8"
2019-03-16 15:13:11,2019-03-16,@jimcramer @FAASafetyBrief @FAANews @NTSB $BA $SPY lol FAA is a joke. This is level 1 idiocy https://t.co/8SPIPG8e9J
2019-03-16 15:13:11,2019-03-16,@jimcramer @FAASafetyBrief @FAANews @NTSB $BA $SPY lol FAA is a joke. This is level 1 idiocy https://t.co/8SPIPG8e9J
2019-03-16 15:14:33,2019-03-16,$BA Here’s what Wall Street hopes for #Boeing in the wake of the 737 Max grounding https://t.co/akFCVnZaoU $SLV… https://t.co/JbkrNsmAiw
2019-03-16 15:14:33,2019-03-16,$BA Here’s what Wall Street hopes for #Boeing in the wake of the 737 Max grounding https://t.co/akFCVnZaoU $SLV… https://t.co/JbkrNsmAiw
2019-03-16 15:16:22,2019-03-16,$BA Beware the fake news pumps here. This is likely going down more. Working on bear flag now  https://t.co/4p43j2Tmcg
2019-03-16 15:16:22,2019-03-16,$BA Beware the fake news pumps here. This is likely going down more. Working on bear flag now  https://t.co/4p43j2Tmcg
2019-03-16 15:16:40,2019-03-16,"Tips for #Trading a $1,000 Account https://t.co/IS2kF4dWA5 $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities… https://t.co/61v4ECzV5I"
2019-03-16 15:16:40,2019-03-16,"Tips for #Trading a $1,000 Account https://t.co/IS2kF4dWA5 $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities… https://t.co/61v4ECzV5I"
2019-03-16 15:20:04,2019-03-16,Week in review: How Trump's policies moved stocks $BA $AMZN $FB $GOOG $GOOGL $BP $CVX $COP $XOM $RDS.B $RDS.A $TOT… https://t.co/jNXl52cy7F
2019-03-16 15:20:04,2019-03-16,Week in review: How Trump's policies moved stocks $BA $AMZN $FB $GOOG $GOOGL $BP $CVX $COP $XOM $RDS.B $RDS.A $TOT… https://t.co/jNXl52cy7F
2019-03-16 15:21:24,2019-03-16,$SPY $SPX $ES_F $TVIX $VIX $UVXY .... $BA =&gt; what you think? https://t.co/zBLT8uNFrF
2019-03-16 15:21:24,2019-03-16,$SPY $SPX $ES_F $TVIX $VIX $UVXY .... $BA =&gt; what you think? https://t.co/zBLT8uNFrF
2019-03-16 15:23:00,2019-03-16,$BA black box showed Ethiopian pilot tried to override the MCAS 2 dozen times. Why does it take more than2 times to override the system?
2019-03-16 15:23:00,2019-03-16,$BA black box showed Ethiopian pilot tried to override the MCAS 2 dozen times. Why does it take more than2 times to override the system?
2019-03-16 15:25:29,2019-03-16,Boeing as a zombie. Debt to equity extremely high. They have $10.6B in debt but only paid $475M interest. But that… https://t.co/tVKRJsrku0
2019-03-16 15:25:29,2019-03-16,Boeing as a zombie. Debt to equity extremely high. They have $10.6B in debt but only paid $475M interest. But that… https://t.co/tVKRJsrku0
2019-03-16 15:28:20,2019-03-16,@PeterTrader99 Stay long $BA. Problem solvable cash flow is insane.
2019-03-16 15:28:20,2019-03-16,@PeterTrader99 Stay long $BA. Problem solvable cash flow is insane.
2019-03-16 15:32:00,2019-03-16,"$BA Identifying Ethiopia Air Victims to Take 6 Months, Minister Says via https://t.co/dU2ohMsCEH"
2019-03-16 15:32:00,2019-03-16,"$BA Identifying Ethiopia Air Victims to Take 6 Months, Minister Says via https://t.co/dU2ohMsCEH"
2019-03-16 15:38:23,2019-03-16,"How timely for _@barronsonline_  to recommend $BA just as it retests a critical support level

But this has nothing… https://t.co/UZV0swyZQ8"
2019-03-16 15:38:23,2019-03-16,"How timely for _@barronsonline_  to recommend $BA just as it retests a critical support level

But this has nothing… https://t.co/UZV0swyZQ8"
2019-03-16 15:42:49,2019-03-16,"Two days ago...

Friend: Are you buying $BA?

Me: No. It was overpriced before and is still overpriced. https://t.co/yQ9sdk0EBG"
2019-03-16 15:42:49,2019-03-16,"Two days ago...

Friend: Are you buying $BA?

Me: No. It was overpriced before and is still overpriced. https://t.co/yQ9sdk0EBG"
2019-03-16 15:46:31,2019-03-16,Dad on $BA https://t.co/i51LVrivWA
2019-03-16 15:46:31,2019-03-16,Dad on $BA https://t.co/i51LVrivWA
2019-03-16 15:47:05,2019-03-16,@oledi45 Note that $BA shareholder equity dropped 80% YoY.
2019-03-16 15:47:05,2019-03-16,@oledi45 Note that $BA shareholder equity dropped 80% YoY.
2019-03-16 15:49:24,2019-03-16,"Best investment strategies! https://t.co/FtlVZYnMct

$CVX $MO $PM $PG $KO $NVDA $AMD $AAPL $BIDU $CSCO $C $T $INTC… https://t.co/65bPjmcY13"
2019-03-16 15:49:24,2019-03-16,"Best investment strategies! https://t.co/FtlVZYnMct

$CVX $MO $PM $PG $KO $NVDA $AMD $AAPL $BIDU $CSCO $C $T $INTC… https://t.co/65bPjmcY13"
2019-03-16 16:18:50,2019-03-16,Boeing Co $BA Stock Price Rose While Centre Asset Management Decreased Position; Tesla $Put $TSLA Shareholder Mangr… https://t.co/iXexymaHhh
2019-03-16 16:18:50,2019-03-16,Boeing Co $BA Stock Price Rose While Centre Asset Management Decreased Position; Tesla $Put $TSLA Shareholder Mangr… https://t.co/iXexymaHhh
2019-03-16 16:21:31,2019-03-16,"Midday Most Tweeted Big Caps, check out Gambiste Top 10: $TSLA $SNAP $CGC $TWTR $MKL $SHOP $ES $BA $AEE $ULTA https://t.co/k3uyuEbRpJ"
2019-03-16 16:21:31,2019-03-16,"Midday Most Tweeted Big Caps, check out Gambiste Top 10: $TSLA $SNAP $CGC $TWTR $MKL $SHOP $ES $BA $AEE $ULTA https://t.co/k3uyuEbRpJ"
2019-03-16 16:31:30,2019-03-16,@stacyherbert #Boeing #BA $BA Survive? They ARE the Military Industrial Complex and Boeing Control #Washington's Pa… https://t.co/FO5ARDH3IC
2019-03-16 16:31:30,2019-03-16,@stacyherbert #Boeing #BA $BA Survive? They ARE the Military Industrial Complex and Boeing Control #Washington's Pa… https://t.co/FO5ARDH3IC
2019-03-16 16:36:01,2019-03-16,"Boeing | $BA

366-400 range bound

Long or short it on WCX: https://t.co/bS018U9X6R https://t.co/0dif5ZQqvu"
2019-03-16 16:36:01,2019-03-16,"Boeing | $BA

366-400 range bound

Long or short it on WCX: https://t.co/bS018U9X6R https://t.co/0dif5ZQqvu"
2019-03-16 16:36:02,2019-03-16,Short sale vol (not short interest) for $BA on 2019-03-15 is 43%. https://t.co/clUcNrBTcH $GD 55% $GE 73% $NOC 38%… https://t.co/cV4h4tjacL
2019-03-16 16:36:02,2019-03-16,Short sale vol (not short interest) for $BA on 2019-03-15 is 43%. https://t.co/clUcNrBTcH $GD 55% $GE 73% $NOC 38%… https://t.co/cV4h4tjacL
2019-03-16 16:42:47,2019-03-16,"@EnergyCredit1 $BA smoke, and debris (paper and clothes) coming from the aircraft prior to the crash...
NOT A SOFTWARE ISSUE."
2019-03-16 16:42:47,2019-03-16,"@EnergyCredit1 $BA smoke, and debris (paper and clothes) coming from the aircraft prior to the crash...
NOT A SOFTWARE ISSUE."
2019-03-16 16:44:30,2019-03-16,@PlanetPonzi @stacyherbert Glad $BA is not a Iranian company!
2019-03-16 16:44:30,2019-03-16,@PlanetPonzi @stacyherbert Glad $BA is not a Iranian company!
2019-03-16 16:47:54,2019-03-16,@LordMoultrie @TicTocTick Not good news for $BA
2019-03-16 16:47:54,2019-03-16,@LordMoultrie @TicTocTick Not good news for $BA
2019-03-16 16:55:18,2019-03-16,@freedoms411 @tam8ta @lord_curzon Boeing $BA cares a LOT!!!!! It's killing their stock price and executive bonuses.… https://t.co/B1jz3Lc3iy
2019-03-16 16:55:18,2019-03-16,@freedoms411 @tam8ta @lord_curzon Boeing $BA cares a LOT!!!!! It's killing their stock price and executive bonuses.… https://t.co/B1jz3Lc3iy
2019-03-16 16:56:09,2019-03-16,Boeing $BA cares a LOT!!!!! Dangerous 737 software is killing their stock price and executive bonuses.… https://t.co/F0SbirnT1O
2019-03-16 16:56:09,2019-03-16,Boeing $BA cares a LOT!!!!! Dangerous 737 software is killing their stock price and executive bonuses.… https://t.co/F0SbirnT1O
2019-03-16 16:56:17,2019-03-16,$BA Boeing Declines As Market Cycles Turn Bearish - https://t.co/HlIlO2O4p6  research by @askslim
2019-03-16 16:56:17,2019-03-16,$BA Boeing Declines As Market Cycles Turn Bearish - https://t.co/HlIlO2O4p6  research by @askslim
2019-03-16 16:57:35,2019-03-16,@tam8ta @lord_curzon WRONG!!!! Boeing $BA cares a LOT!!!!! Dangerous software killing their stock price and executi… https://t.co/pUlJlWJeVu
2019-03-16 16:57:35,2019-03-16,@tam8ta @lord_curzon WRONG!!!! Boeing $BA cares a LOT!!!!! Dangerous software killing their stock price and executi… https://t.co/pUlJlWJeVu
2019-03-16 17:00:07,2019-03-16,Here's what to do with the $BA #stock https://t.co/ekfHNjR8ZM #Boeing https://t.co/O8VzOlC3Kb
2019-03-16 17:00:07,2019-03-16,Here's what to do with the $BA #stock https://t.co/ekfHNjR8ZM #Boeing https://t.co/O8VzOlC3Kb
2019-03-16 17:00:24,2019-03-16,"@demonetizedblog W/ today's all but no-crashes-allowed standard, the 737 will be finished w/ a 3rd crash. Hopefully… https://t.co/vZdmnbHGEx"
2019-03-16 17:00:24,2019-03-16,"@demonetizedblog W/ today's all but no-crashes-allowed standard, the 737 will be finished w/ a 3rd crash. Hopefully… https://t.co/vZdmnbHGEx"
2019-03-16 17:00:49,2019-03-16,@lord_curzon Kind Sir: Boeing $BA execs will fix muy pronto since it's killing their stock price and executive bonu… https://t.co/12C2If8UGY
2019-03-16 17:00:49,2019-03-16,@lord_curzon Kind Sir: Boeing $BA execs will fix muy pronto since it's killing their stock price and executive bonu… https://t.co/12C2If8UGY
2019-03-16 17:05:09,2019-03-16,I have never understood people that shy away from buying undervalued/quality stocks that are “too expressive” (ie.… https://t.co/t78QyhuuKe
2019-03-16 17:05:09,2019-03-16,I have never understood people that shy away from buying undervalued/quality stocks that are “too expressive” (ie.… https://t.co/t78QyhuuKe
2019-03-16 17:10:36,2019-03-16,@stacyherbert Silly article..... have a look at stock.... $BA
2019-03-16 17:10:36,2019-03-16,@stacyherbert Silly article..... have a look at stock.... $BA
2019-03-16 17:14:02,2019-03-16,1 of 5 $AAPL $AXP $BA $CAT $CSCO $CVX Daily charts of the DJIA Components with the SSI indicator … see 2/5 https://t.co/eGezH5eXw4
2019-03-16 17:14:02,2019-03-16,1 of 5 $AAPL $AXP $BA $CAT $CSCO $CVX Daily charts of the DJIA Components with the SSI indicator … see 2/5 https://t.co/eGezH5eXw4
2019-03-16 17:14:34,2019-03-16,"As Boeing Co $BA Stock Rose, Northrock Partners Lowered Position by $973,084; Martingale Asset Management LP Has Bo… https://t.co/zRoxuPU9q3"
2019-03-16 17:14:34,2019-03-16,"As Boeing Co $BA Stock Rose, Northrock Partners Lowered Position by $973,084; Martingale Asset Management LP Has Bo… https://t.co/zRoxuPU9q3"
2019-03-16 17:22:02,2019-03-16,@JustTradingHoy Why does it take more than once if executed properly? $BA
2019-03-16 17:22:02,2019-03-16,@JustTradingHoy Why does it take more than once if executed properly? $BA
2019-03-16 17:24:01,2019-03-16,"Boeing | $BA

Boeing sitting on key support

Long or short it on WCX: https://t.co/bS018U9X6R https://t.co/JSRGoHXOU9"
2019-03-16 17:24:01,2019-03-16,"Boeing | $BA

Boeing sitting on key support

Long or short it on WCX: https://t.co/bS018U9X6R https://t.co/JSRGoHXOU9"
2019-03-16 17:24:02,2019-03-16,"$BA $DLAKY $SINGY:

Boeing is likely to recover from the latest 737 MAX 8 tragedy—but regaining its momentum could…… https://t.co/zq5ZpY36od"
2019-03-16 17:24:02,2019-03-16,"$BA $DLAKY $SINGY:

Boeing is likely to recover from the latest 737 MAX 8 tragedy—but regaining its momentum could…… https://t.co/zq5ZpY36od"
2019-03-16 17:26:49,2019-03-16,Looks like there are still some autopilot issues with planes. You knew that pilots don’t really fly much anymore. T… https://t.co/EeQgEfU6N1
2019-03-16 17:26:49,2019-03-16,Looks like there are still some autopilot issues with planes. You knew that pilots don’t really fly much anymore. T… https://t.co/EeQgEfU6N1
2019-03-16 17:29:47,2019-03-16,"Market Briefing For Monday, March 18 $BA $SPX https://t.co/CDRTUj7dW1"
2019-03-16 17:29:47,2019-03-16,"Market Briefing For Monday, March 18 $BA $SPX https://t.co/2eeX6fDQaU"
2019-03-16 17:29:47,2019-03-16,"Market Briefing For Monday, March 18 $BA $SPX https://t.co/CDRTUj7dW1"
2019-03-16 17:29:47,2019-03-16,"Market Briefing For Monday, March 18 $BA $SPX https://t.co/2eeX6fDQaU"
2019-03-16 17:32:39,2019-03-16,"@AndysCycles I don't think this is the end of #Boeing, I'm long, but I like what you're about; digging into things.… https://t.co/ATXfvOPzhe"
2019-03-16 17:32:39,2019-03-16,"@AndysCycles I don't think this is the end of #Boeing, I'm long, but I like what you're about; digging into things.… https://t.co/ATXfvOPzhe"
2019-03-16 17:38:15,2019-03-16,"$BA - evidently the pilots of this 737 Max all knew about this problem and reported it to Boeing, and they didn't d… https://t.co/n3yRm5fAdG"
2019-03-16 17:38:15,2019-03-16,"$BA - evidently the pilots of this 737 Max all knew about this problem and reported it to Boeing, and they didn't d… https://t.co/n3yRm5fAdG"
2019-03-16 17:46:51,2019-03-16,"@VolumeDynamics @Mindwbw FAA has to hold $BA responsible, then the President and Senate have to hold FAA repsonsibl… https://t.co/IAIJDKFRmK"
2019-03-16 17:46:51,2019-03-16,"@VolumeDynamics @Mindwbw FAA has to hold $BA responsible, then the President and Senate have to hold FAA repsonsibl… https://t.co/IAIJDKFRmK"
2019-03-16 17:56:19,2019-03-16,"$BA The Stock is holding $YM_F $DOW back, but when bounce since peak, the $DOW will catch the $SPX higher. #elliottwave $SPY"
2019-03-16 17:56:19,2019-03-16,"$BA The Stock is holding $YM_F $DOW back, but when bounce since peak, the $DOW will catch the $SPX higher. #elliottwave $SPY"
2019-03-16 17:56:50,2019-03-16,"@W7VOA @Boeing This upgrade is hype. #BOEING737MAX8 cannot be recertified until the black box has been studied, and… https://t.co/cquoknd9Bp"
2019-03-16 17:56:50,2019-03-16,"@W7VOA @Boeing This upgrade is hype. #BOEING737MAX8 cannot be recertified until the black box has been studied, and… https://t.co/cquoknd9Bp"
2019-03-16 17:57:55,2019-03-16,"The bad news has been BOUGHT with a Vengeance since 12/26 - we are in the ""Politiburo Phase"" of the market, when al… https://t.co/ujD97QPdM4"
2019-03-16 17:57:55,2019-03-16,"The bad news has been BOUGHT with a Vengeance since 12/26 - we are in the ""Politiburo Phase"" of the market, when al… https://t.co/ujD97QPdM4"
2019-03-16 18:02:20,2019-03-16,@scytherlol you must be long $BA
2019-03-16 18:02:20,2019-03-16,@scytherlol you must be long $BA
2019-03-16 18:02:46,2019-03-16,Tarbox Group Stake in Boeing Co $BA Lifted as Stock Rose; United Technologies Ord $UTX Holder Canal Insurance Compa… https://t.co/gTtihp0dgx
2019-03-16 18:02:46,2019-03-16,Tarbox Group Stake in Boeing Co $BA Lifted as Stock Rose; United Technologies Ord $UTX Holder Canal Insurance Compa… https://t.co/gTtihp0dgx
2019-03-16 18:07:35,2019-03-16,"$BA $SPY $AMZN

I’m doing some research with an incredible source regarding BA 737max

It’s from a Southwest _____ who flies 737’s"
2019-03-16 18:07:35,2019-03-16,"$BA $SPY $AMZN

I’m doing some research with an incredible source regarding BA 737max

It’s from a Southwest _____ who flies 737’s"
2019-03-16 18:30:03,2019-03-16,"Friday's Re-Cap Webinar for Day Trading Lessons had a mixture of 
*Penny Stock $SLNO $ACHV $RKDA
*Small Cap $HEAR
*… https://t.co/v3wleJMelR"
2019-03-16 18:30:03,2019-03-16,"Friday's Re-Cap Webinar for Day Trading Lessons had a mixture of 
*Penny Stock $SLNO $ACHV $RKDA
*Small Cap $HEAR
*… https://t.co/v3wleJMelR"
2019-03-16 18:36:47,2019-03-16,"@pierre_lemieux Well what piqued my interest there, financially speaking, naturally it's a human tragedy too, is I… https://t.co/y0YLopqh8r"
2019-03-16 18:36:47,2019-03-16,"@pierre_lemieux Well what piqued my interest there, financially speaking, naturally it's a human tragedy too, is I… https://t.co/y0YLopqh8r"
2019-03-16 18:42:12,2019-03-16,Boeing Co $BA Stock Price Rose While New England Private Wealth Advisors Decreased Position; Strategic Wealth Advis… https://t.co/oSPRkN0qOa
2019-03-16 18:42:12,2019-03-16,Boeing Co $BA Stock Price Rose While New England Private Wealth Advisors Decreased Position; Strategic Wealth Advis… https://t.co/oSPRkN0qOa
2019-03-16 18:50:27,2019-03-16,"A mid grade bullish candle. Big relative volume, 5x avg $BA with possible Fibonacci retracement on news catalyst. M… https://t.co/RskHtCilFT"
2019-03-16 18:50:27,2019-03-16,"A mid grade bullish candle. Big relative volume, 5x avg $BA with possible Fibonacci retracement on news catalyst. M… https://t.co/RskHtCilFT"
2019-03-16 18:51:28,2019-03-16,@spectre_trades Great call on $BA! Got a quick 250% thanks to your alert. https://t.co/Ev4V41SroK
2019-03-16 18:51:28,2019-03-16,@spectre_trades Great call on $BA! Got a quick 250% thanks to your alert. https://t.co/Ev4V41SroK
2019-03-16 19:00:31,2019-03-16,"US Air Force says Boeing has 'severe situation' after trash found on tanker jets
https://t.co/xdQ1Uotarl $BA"
2019-03-16 19:00:31,2019-03-16,"US Air Force says Boeing has 'severe situation' after trash found on tanker jets
https://t.co/xdQ1Uotarl $BA"
2019-03-16 19:01:44,2019-03-16,"@yuriymatso There won’t be buybacks in the billions from the likes of $AAPL, $BA, $MSFT, etc next week."
2019-03-16 19:01:44,2019-03-16,"@yuriymatso There won’t be buybacks in the billions from the likes of $AAPL, $BA, $MSFT, etc next week."
2019-03-16 19:04:50,2019-03-16,@tam8ta @lord_curzon saddest sobs ever from mankind are not on a child's death or parent's It's grief-stricken wail… https://t.co/zpTcRKPQ8Q
2019-03-16 19:04:50,2019-03-16,@tam8ta @lord_curzon saddest sobs ever from mankind are not on a child's death or parent's It's grief-stricken wail… https://t.co/zpTcRKPQ8Q
2019-03-16 19:07:24,2019-03-16,$BA weekly price action. A beating stock. https://t.co/5ilc23fqba
2019-03-16 19:07:24,2019-03-16,$BA weekly price action. A beating stock. https://t.co/5ilc23fqba
2019-03-16 19:11:18,2019-03-16,@MarketWatch Or leverage whatever u have left on $BA puts
2019-03-16 19:11:18,2019-03-16,@MarketWatch Or leverage whatever u have left on $BA puts
2019-03-16 19:15:09,2019-03-16,Commented on $BA - Boeing:?sht=poh458&amp;shu=5cyg How Cheap Can You Buy It? https://t.co/ivG5lFpREI
